order,model_2.output1.net.result,prediction,actual,0.657998913,ANN Forecast Value,Train Sets Accuracy (Total=65.80%),prediction,ratio
7422,0.519004051,1,1,1,,,,
7423,0.916127415,1,1,1,,,,
7424,0.324607268,0,1,0,,,,
7425,0.136159598,0,0,1,,,,
7426,0.539520927,1,0,0,,,,
7427,0.36149233,0,0,1,,,,
7428,0.585482197,1,0,0,,,,
7429,0.17620958,0,0,1,,,,
7430,0.325402836,0,1,0,,,,
7431,0.271835556,0,0,1,,,,
7432,0.398032229,0,1,0,,,,
7433,0.360056033,0,0,1,,,,
7434,0.543937907,1,1,1,,,,
7435,0.494035209,0,0,1,,,,
7436,0.202773065,0,0,1,,,,
7437,0.223286813,0,0,1,,,,
7438,0.55927302,1,1,1,,,,
7439,0.556479225,1,1,1,,,,
7440,0.320624929,0,0,1,,,,
7441,0.127338307,0,0,1,,,,
7442,0.435967433,0,1,0,,,,
7443,0.355906624,0,0,1,,,,
7444,0.28140842,0,0,1,,,,
7445,0.789884168,1,1,1,,,,
7446,0.975446104,1,1,1,,,,
7447,0.45632045,0,0,1,,,,
7448,0.362761661,0,0,1,,,,
7449,0.197646779,0,0,1,,,,
7450,0.387390481,0,1,0,,,,
7451,0.34393863,0,0,1,,,,
7452,0.312542365,0,1,0,,,,
7453,0.411235063,0,1,0,,,,
7454,0.635268221,1,1,1,,,,
7455,0.426955862,0,1,0,,,,
7456,0.483940089,0,0,1,,,,
7457,0.765252732,1,1,1,,,,
7458,0.806203097,1,1,1,,,,
7459,0.678739318,1,0,0,,,,
7460,0.562512121,1,0,0,,,,
7461,0.176997791,0,0,1,,,,
7462,0.702595209,1,1,1,,,,
7463,0.331773373,0,0,1,,,,
7464,0.615399177,1,1,1,,,,
7465,0.295970353,0,0,1,,,,
7466,0.528540986,1,0,0,,,,
7467,0.444774209,0,0,1,,,,
7468,0.741373211,1,1,1,,,,
7469,0.533697911,1,1,1,,,,
7470,0.445621843,0,1,0,,,,
7471,0.701482602,1,1,1,,,,
7472,0.306906909,0,0,1,,,,
7473,0.497428423,0,1,0,,,,
7474,0.560686963,1,0,0,,,,
7475,0.667842487,1,1,1,,,,
7476,0.443318594,0,0,1,,,,
7477,0.49836072,0,0,1,,,,
7478,0.671116031,1,1,1,,,,
7479,0.601586354,1,0,0,,,,
7480,0.371760977,0,1,0,,,,
7481,0.648058867,1,0,0,,,,
7482,0.931155435,1,0,0,,,,
7483,0.435330117,0,0,1,,,,
7484,0.337643196,0,1,0,,,,
7485,0.33736288,0,0,1,,,,
7486,0.236670127,0,1,0,,,,
7487,0.513609371,1,0,0,,,,
7488,0.413078017,0,0,1,,,,
7489,0.360521152,0,0,1,,,,
7490,0.372701073,0,0,1,,,,
7491,0.453392863,0,0,1,,,,
7492,0.797105873,1,1,1,,,,
7493,0.687524359,1,1,1,,,,
7494,0.89396419,1,1,1,,,,
7495,0.364292537,0,0,1,,,,
7496,0.392515485,0,0,1,,,,
7497,0.806991414,1,0,0,,,,
7498,0.449803765,0,0,1,,,,
7499,0.84372432,1,1,1,,,,
7500,0.543444,1,1,1,,,,
7501,0.617109796,1,1,1,,,,
7502,0.343599592,0,1,0,,,,
7503,0.739269444,1,1,1,,,,
7504,0.389005071,0,0,1,,,,
7505,0.498598831,0,0,1,,,,
7506,0.536856211,1,0,0,,,,
7507,0.389687531,0,0,1,,,,
7508,0.410623336,0,0,1,,,,
7509,0.647268874,1,1,1,,,,
7510,0.500737214,1,0,0,,,,
7511,0.547174352,1,0,0,,,,
7512,0.432703089,0,0,1,,,,
7513,0.525616696,1,0,0,,,,
7514,0.404842764,0,0,1,,,,
7515,0.512167154,1,0,0,,,,
7516,0.306125187,0,0,1,,,,
7517,0.843242912,1,1,1,,,,
7518,0.347331187,0,0,1,,,,
7519,0.541218903,1,1,1,,,,
7520,0.31056835,0,0,1,,,,
7521,0.284118395,0,1,0,,,,
7522,0.234971174,0,0,1,,,,
7523,0.504224305,1,1,1,,,,
7524,0.802630974,1,0,0,,,,
7525,0.559450943,1,0,0,,,,
7526,0.503504604,1,1,1,,,,
7527,0.501851928,1,0,0,,,,
7528,0.569703633,1,1,1,,,,
7529,0.877963533,1,1,1,,,,
7530,0.27257242,0,1,0,,,,
7531,0.693582049,1,1,1,,,,
7532,0.600838153,1,1,1,,,,
7533,0.248847253,0,0,1,,,,
7534,0.580472282,1,1,1,,,,
7535,0.339356563,0,0,1,,,,
7536,0.390823022,0,0,1,,,,
7537,0.560259762,1,0,0,,,,
7538,0.497496233,0,0,1,,,,
7539,0.052011704,0,0,1,,,,
7540,0.204395876,0,0,1,,,,
7541,0.550773798,1,1,1,,,,
7542,0.760544943,1,0,0,,,,
7543,0.465156172,0,0,1,,,,
7544,0.836790231,1,1,1,,,,
7545,0.786357208,1,0,0,,,,
7546,0.303262966,0,0,1,,,,
7547,0.182425275,0,1,0,,,,
7548,0.747109022,1,1,1,,,,
7549,0.685563628,1,0,0,,,,
7550,0.256655442,0,0,1,,,,
7551,0.435943837,0,1,0,,,,
7552,0.540233339,1,1,1,,,,
7553,0.342998757,0,1,0,,,,
7554,0.587111976,1,1,1,,,,
7555,0.302002398,0,0,1,,,,
7556,0.441796812,0,1,0,,,,
7557,0.42449781,0,1,0,,,,
7558,0.31903116,0,0,1,,,,
7559,0.884428919,1,1,1,,,,
7560,0.539127559,1,1,1,,,,
7561,0.236402434,0,0,1,,,,
7562,0.382073711,0,0,1,,,,
7563,0.289837271,0,0,1,,,,
7564,0.151056009,0,0,1,,,,
7565,0.334752268,0,0,1,,,,
7566,0.35248769,0,1,0,,,,
7567,0.63481153,1,1,1,,,,
7568,0.265976342,0,0,1,,,,
7569,0.745952702,1,1,1,,,,
7570,0.763399259,1,1,1,,,,
7571,0.431480418,0,0,1,,,,
7572,0.62520887,1,0,0,,,,
7573,0.587081812,1,1,1,,,,
7574,0.564030195,1,0,0,,,,
7575,0.332556382,0,1,0,,,,
7576,0.432624724,0,1,0,,,,
7577,0.188508647,0,0,1,,,,
7578,0.418773866,0,0,1,,,,
7579,0.263324449,0,1,0,,,,
7580,0.767873305,1,1,1,,,,
7581,0.32960659,0,0,1,,,,
7582,0.807340469,1,1,1,,,,
7583,0.252312493,0,0,1,,,,
7584,0.454875649,0,0,1,,,,
7585,0.706290403,1,1,1,,,,
7586,0.502009222,1,1,1,,,,
7587,0.370582589,0,0,1,,,,
7588,0.41643986,0,0,1,,,,
7589,0.2699905,0,0,1,,,,
7590,0.525998631,1,0,0,,,,
7591,0.425619947,0,0,1,,,,
7592,0.638054723,1,0,0,,,,
7593,0.360039813,0,0,1,,,,
7594,0.557478488,1,1,1,,,,
7595,0.667899884,1,1,1,,,,
7596,0.898810761,1,1,1,,,,
7597,0.297796664,0,1,0,,,,
7598,0.439123499,0,1,0,,,,
7599,0.547925824,1,1,1,,,,
7600,0.600701285,1,1,1,,,,
7601,0.667488223,1,0,0,,,,
7602,0.675598231,1,0,0,,,,
7603,0.509659892,1,1,1,,,,
7604,0.484481312,0,1,0,,,,
7605,0.783566514,1,1,1,,,,
7606,0.465800978,0,1,0,,,,
7607,0.884242365,1,1,1,,,,
7608,0.488212851,0,1,0,,,,
7609,0.41107231,0,0,1,,,,
7610,0.673669251,1,1,1,,,,
7611,0.148065181,0,0,1,,,,
7612,0.461509829,0,0,1,,,,
7613,0.299695431,0,0,1,,,,
7614,0.178241691,0,1,0,,,,
7615,0.39024555,0,0,1,,,,
7616,0.583194804,1,0,0,,,,
7617,0.778989594,1,1,1,,,,
7618,0.364734686,0,0,1,,,,
7619,0.179476595,0,0,1,,,,
7620,0.610857177,1,1,1,,,,
7621,0.250248789,0,0,1,,,,
7622,0.323867764,0,0,1,,,,
7623,0.576375518,1,0,0,,,,
7624,0.299598916,0,0,1,,,,
7625,0.528618588,1,0,0,,,,
7626,0.758103486,1,1,1,,,,
7627,0.571596286,1,0,0,,,,
7628,0.34796892,0,0,1,,,,
7629,0.301927059,0,1,0,,,,
7630,0.742135774,1,1,1,,,,
7631,0.439504905,0,1,0,,,,
7632,0.58244249,1,1,1,,,,
7633,0.394963374,0,1,0,,,,
7634,0.422328894,0,0,1,,,,
7635,0.500344305,1,1,1,,,,
7636,0.309206686,0,0,1,,,,
7637,0.658680101,1,0,0,,,,
7638,0.408612466,0,0,1,,,,
7639,0.247753111,0,0,1,,,,
7640,0.906802083,1,1,1,,,,
7641,0.911808811,1,1,1,,,,
7642,0.325542731,0,0,1,,,,
7643,0.620380088,1,1,1,,,,
7644,0.438811795,0,0,1,,,,
7645,0.436094827,0,1,0,,,,
7646,0.796060805,1,1,1,,,,
7647,0.58327371,1,1,1,,,,
7648,0.688599046,1,1,1,,,,
7649,0.635264923,1,0,0,,,,
7650,0.293588835,0,1,0,,,,
7651,0.259263627,0,0,1,,,,
7652,0.203556337,0,0,1,,,,
7653,0.515194324,1,1,1,,,,
7654,0.936602319,1,0,0,,,,
7655,0.661305716,1,0,0,,,,
7656,0.674090692,1,1,1,,,,
7657,0.427021505,0,1,0,,,,
7658,0.307335839,0,0,1,,,,
7659,0.376944012,0,0,1,,,,
7660,0.794641698,1,0,0,,,,
7661,0.798112989,1,1,1,,,,
7662,0.205023597,0,0,1,,,,
7663,0.125987566,0,0,1,,,,
7664,0.439179487,0,0,1,,,,
7665,0.313872096,0,0,1,,,,
7666,0.35121648,0,0,1,,,,
7667,0.373324151,0,0,1,,,,
7668,0.311314822,0,1,0,,,,
7669,0.385459341,0,1,0,,,,
7670,0.172530818,0,0,1,,,,
7671,0.877721494,1,1,1,,,,
7672,0.294009282,0,0,1,,,,
7673,0.760190792,1,1,1,,,,
7674,0.890365052,1,1,1,,,,
7675,0.18529541,0,0,1,,,,
7676,0.638575714,1,1,1,,,,
7677,0.735289079,1,0,0,,,,
7678,0.754336622,1,1,1,,,,
7679,0.382576313,0,1,0,,,,
7680,0.880505709,1,1,1,,,,
7681,0.361709814,0,1,0,,,,
7682,0.295092506,0,0,1,,,,
7683,0.890187961,1,1,1,,,,
7684,0.4242067,0,0,1,,,,
7685,0.284035084,0,0,1,,,,
7686,0.316477902,0,0,1,,,,
7687,0.485376394,0,1,0,,,,
7688,0.48291949,0,1,0,,,,
7689,0.425461823,0,1,0,,,,
7690,0.548865085,1,1,1,,,,
7691,0.277769699,0,0,1,,,,
7692,0.391467586,0,0,1,,,,
7693,0.461812383,0,0,1,,,,
7694,0.661910446,1,0,0,,,,
7695,0.537438493,1,1,1,,,,
7696,0.255275991,0,0,1,,,,
7697,0.884546206,1,0,0,,,,
7698,0.156823725,0,1,0,,,,
7699,0.480550736,0,0,1,,,,
7700,0.366139895,0,0,1,,,,
7701,0.38701478,0,0,1,,,,
7702,0.506629501,1,0,0,,,,
7703,0.236216998,0,0,1,,,,
7704,0.870259043,1,1,1,,,,
7705,0.514117298,1,0,0,,,,
7706,0.513871078,1,1,1,,,,
7707,0.309462153,0,0,1,,,,
7708,0.360456307,0,1,0,,,,
7709,0.401253784,0,1,0,,,,
7710,0.620433803,1,0,0,,,,
7711,0.404747828,0,1,0,,,,
7712,0.575261102,1,0,0,,,,
7713,0.185869642,0,0,1,,,,
7714,0.693200515,1,1,1,,,,
7715,0.431060197,0,1,0,,,,
7716,0.438653114,0,1,0,,,,
7717,0.3317708,0,1,0,,,,
7718,0.882053861,1,1,1,,,,
7719,0.460786613,0,1,0,,,,
7720,0.532195991,1,1,1,,,,
7721,0.418273715,0,1,0,,,,
7722,0.291612888,0,1,0,,,,
7723,0.823080591,1,1,1,,,,
7724,0.815102052,1,0,0,,,,
7725,0.614241824,1,1,1,,,,
7726,0.788452637,1,1,1,,,,
7727,0.459210751,0,1,0,,,,
7728,0.499459553,0,0,1,,,,
7729,0.311383793,0,1,0,,,,
7730,0.744843734,1,1,1,,,,
7731,0.713274237,1,0,0,,,,
7732,0.380967034,0,1,0,,,,
7733,0.49125383,0,1,0,,,,
7734,0.832340084,1,1,1,,,,
7735,0.730467725,1,1,1,,,,
7736,0.208289218,0,1,0,,,,
7737,0.667784151,1,1,1,,,,
7738,0.383959436,0,0,1,,,,
7739,0.619990708,1,1,1,,,,
7740,0.230989716,0,1,0,,,,
7741,0.500890867,1,1,1,,,,
7742,0.47735369,0,0,1,,,,
7743,0.680758817,1,1,1,,,,
7744,0.264350763,0,0,1,,,,
7745,0.569192118,1,1,1,,,,
7746,0.372706244,0,1,0,,,,
7747,0.206718193,0,0,1,,,,
7748,0.268320782,0,0,1,,,,
7749,0.431065596,0,1,0,,,,
7750,0.590457961,1,0,0,,,,
7751,0.515490631,1,0,0,,,,
7752,0.32751143,0,1,0,,,,
7753,0.601923971,1,1,1,,,,
7754,0.462701585,0,0,1,,,,
7755,0.635572418,1,0,0,,,,
7756,0.866873847,1,0,0,,,,
7757,0.831316285,1,0,0,,,,
7758,0.519617181,1,0,0,,,,
7759,0.476177313,0,0,1,,,,
7760,0.25786148,0,0,1,,,,
7761,0.48239715,0,0,1,,,,
7762,0.208211661,0,0,1,,,,
7763,0.881378698,1,1,1,,,,
7764,0.438241744,0,1,0,,,,
7765,0.694609427,1,0,0,,,,
7766,0.89193696,1,1,1,,,,
7767,0.683984218,1,1,1,,,,
7768,0.698184547,1,1,1,,,,
7769,0.386271552,0,0,1,,,,
7770,0.783024566,1,1,1,,,,
7771,0.33169632,0,0,1,,,,
7772,0.769845572,1,1,1,,,,
7773,0.502760238,1,0,0,,,,
7774,0.31816025,0,1,0,,,,
7775,0.60044811,1,1,1,,,,
7776,0.450045512,0,0,1,,,,
7777,0.259476704,0,0,1,,,,
7778,0.35438769,0,0,1,,,,
7779,0.211991025,0,0,1,,,,
7780,0.559980661,1,0,0,,,,
7781,0.363705169,0,0,1,,,,
7782,0.438201746,0,0,1,,,,
7783,0.782612098,1,0,0,,,,
7784,0.4686717,0,1,0,,,,
7785,0.567134107,1,0,0,,,,
7786,0.368326133,0,0,1,,,,
7787,0.389542222,0,0,1,,,,
7788,0.607022097,1,0,0,,,,
7789,0.683477487,1,1,1,,,,
7790,0.720045668,1,0,0,,,,
7791,0.470000645,0,0,1,,,,
7792,0.683190991,1,1,1,,,,
7793,0.422858907,0,1,0,,,,
7794,0.526211466,1,1,1,,,,
7795,0.191644039,0,0,1,,,,
7796,0.81927592,1,1,1,,,,
7797,0.253307621,0,0,1,,,,
7798,0.329319746,0,0,1,,,,
7799,0.746545309,1,1,1,,,,
7800,0.338893332,0,0,1,,,,
7801,0.448935688,0,1,0,,,,
7802,0.280716739,0,0,1,,,,
7803,0.333912543,0,0,1,,,,
7804,0.825620927,1,1,1,,,,
7805,0.405702168,0,0,1,,,,
7806,0.931982613,1,1,1,,,,
7807,0.348037017,0,1,0,,,,
7808,0.474621159,0,1,0,,,,
7809,0.700951868,1,1,1,,,,
7810,0.817273531,1,1,1,,,,
7811,0.498060072,0,1,0,,,,
7812,0.464528846,0,1,0,,,,
7813,0.432951302,0,0,1,,,,
7814,0.349698396,0,0,1,,,,
7815,0.253965938,0,0,1,,,,
7816,0.366178005,0,0,1,,,,
7817,0.21960529,0,0,1,,,,
7818,0.36743427,0,0,1,,,,
7819,0.746739967,1,1,1,,,,
7820,0.445714467,0,0,1,,,,
7821,0.808307866,1,0,0,,,,
7822,0.38085394,0,0,1,,,,
7823,0.881948213,1,1,1,,,,
7824,0.48902138,0,1,0,,,,
7825,0.309260734,0,0,1,,,,
7826,0.279065476,0,0,1,,,,
7827,0.644293224,1,0,0,,,,
7828,0.287216281,0,0,1,,,,
7829,0.453661335,0,0,1,,,,
7830,0.572612982,1,1,1,,,,
7831,0.372038168,0,0,1,,,,
7832,0.36737847,0,0,1,,,,
7833,0.308501288,0,0,1,,,,
7834,0.354843266,0,0,1,,,,
7835,0.859541994,1,1,1,,,,
7836,0.541440326,1,1,1,,,,
7837,0.359595692,0,0,1,,,,
7838,0.692772192,1,1,1,,,,
7839,0.477103237,0,0,1,,,,
7840,0.622366713,1,0,0,,,,
7841,0.552944175,1,0,0,,,,
7842,0.84545923,1,1,1,,,,
7843,0.299375104,0,0,1,,,,
7844,0.549677063,1,1,1,,,,
7845,0.293703533,0,1,0,,,,
7846,0.211634445,0,0,1,,,,
7847,0.472064318,0,1,0,,,,
7848,0.297146346,0,1,0,,,,
7849,0.500398836,1,1,1,,,,
7850,0.292279373,0,0,1,,,,
7851,0.694340577,1,1,1,,,,
7852,0.330482162,0,0,1,,,,
7853,0.745212358,1,1,1,,,,
7854,0.587051733,1,0,0,,,,
7855,0.45439765,0,0,1,,,,
7856,0.626168113,1,1,1,,,,
7857,0.309278771,0,0,1,,,,
7858,0.376360588,0,0,1,,,,
7859,0.493252165,0,1,0,,,,
7860,0.407758637,0,0,1,,,,
7861,0.706410686,1,1,1,,,,
7862,0.249804151,0,0,1,,,,
7863,0.707464838,1,1,1,,,,
7864,0.518142859,1,0,0,,,,
7865,0.487283885,0,0,1,,,,
7866,0.305714432,0,0,1,,,,
7867,0.819311904,1,1,1,,,,
7868,0.259981734,0,0,1,,,,
7869,0.233045399,0,1,0,,,,
7870,0.442592552,0,0,1,,,,
7871,0.407456991,0,0,1,,,,
7872,0.495861361,0,1,0,,,,
7873,0.601096016,1,1,1,,,,
7874,0.320865391,0,0,1,,,,
7875,0.317204827,0,0,1,,,,
7876,0.416343337,0,0,1,,,,
7877,0.395157379,0,1,0,,,,
7878,0.56270782,1,0,0,,,,
7879,0.408480967,0,0,1,,,,
7880,0.277451707,0,1,0,,,,
7881,0.844271436,1,1,1,,,,
7882,0.427832901,0,1,0,,,,
7883,0.486939251,0,1,0,,,,
7884,0.37807923,0,0,1,,,,
7885,0.433973902,0,1,0,,,,
7886,0.532545542,1,1,1,,,,
7887,0.151526359,0,0,1,,,,
7888,0.30082685,0,1,0,,,,
7889,0.735579355,1,0,0,,,,
7890,0.292507034,0,0,1,,,,
7891,0.232835012,0,1,0,,,,
7892,0.397976654,0,0,1,,,,
7893,0.709992392,1,1,1,,,,
7894,0.710822362,1,1,1,,,,
7895,0.289917011,0,0,1,,,,
7896,0.455730737,0,0,1,,,,
7897,0.516025738,1,0,0,,,,
7898,0.417486172,0,1,0,,,,
7899,0.293937228,0,1,0,,,,
7900,0.208895437,0,0,1,,,,
7901,0.258250138,0,0,1,,,,
7902,0.228448114,0,0,1,,,,
7903,0.862720948,1,1,1,,,,
7904,0.290671549,0,0,1,,,,
7905,0.884728887,1,1,1,,,,
7906,0.30625219,0,0,1,,,,
7907,0.52459032,1,1,1,,,,
7908,0.80856216,1,1,1,,,,
7909,0.284977603,0,1,0,,,,
7910,0.305500092,0,0,1,,,,
7911,0.727299788,1,1,1,,,,
7912,0.771727855,1,1,1,,,,
7913,0.588967312,1,1,1,,,,
7914,0.274326048,0,1,0,,,,
7915,0.719034266,1,1,1,,,,
7916,0.295385876,0,0,1,,,,
7917,0.422573408,0,1,0,,,,
7918,0.297451858,0,0,1,,,,
7919,0.480416451,0,1,0,,,,
7920,0.409423012,0,1,0,,,,
7921,0.984346711,1,1,1,,,,
7922,0.509316643,1,1,1,,,,
7923,0.340112535,0,0,1,,,,
7924,0.516214361,1,1,1,,,,
7925,0.302926372,0,1,0,,,,
7926,0.381758608,0,0,1,,,,
7927,0.855784035,1,1,1,,,,
7928,0.532949603,1,0,0,,,,
7929,0.709584839,1,0,0,,,,
7930,0.677547,1,1,1,,,,
7931,0.499917637,0,0,1,,,,
7932,0.200912272,0,0,1,,,,
7933,0.782554038,1,1,1,,,,
7934,0.700279215,1,1,1,,,,
7935,0.518585845,1,1,1,,,,
7936,0.275217511,0,0,1,,,,
7937,0.594971311,1,0,0,,,,
7938,0.76240164,1,1,1,,,,
7939,0.39977053,0,1,0,,,,
7940,0.414796332,0,0,1,,,,
7941,0.675472897,1,1,1,,,,
7942,0.597700571,1,0,0,,,,
7943,0.906628321,1,1,1,,,,
7944,0.171713194,0,0,1,,,,
7945,0.752819032,1,1,1,,,,
7946,0.695054316,1,0,0,,,,
7947,0.402175135,0,0,1,,,,
7948,0.586999887,1,1,1,,,,
7949,0.481177974,0,0,1,,,,
7950,0.539873925,1,0,0,,,,
7951,0.637488472,1,1,1,,,,
7952,0.341734771,0,1,0,,,,
7953,0.781557467,1,1,1,,,,
7954,0.233700993,0,0,1,,,,
7955,0.41275533,0,0,1,,,,
7956,0.878518986,1,1,1,,,,
7957,0.727671046,1,1,1,,,,
7958,0.467920992,0,1,0,,,,
7959,0.654658944,1,0,0,,,,
7960,0.320903403,0,1,0,,,,
7961,0.357563883,0,1,0,,,,
7962,0.858612407,1,1,1,,,,
7963,0.681995212,1,1,1,,,,
7964,0.558355306,1,1,1,,,,
7965,0.443489874,0,0,1,,,,
7966,0.658402906,1,0,0,,,,
7967,0.623440767,1,1,1,,,,
7968,0.468938439,0,0,1,,,,
7969,0.736324521,1,1,1,,,,
7970,0.395297741,0,0,1,,,,
7971,0.458349628,0,1,0,,,,
7972,0.80436282,1,1,1,,,,
7973,0.736498611,1,1,1,,,,
7974,0.429559469,0,0,1,,,,
7975,0.616612397,1,0,0,,,,
7976,0.475914937,0,1,0,,,,
7977,0.470722745,0,0,1,,,,
7978,0.367793723,0,0,1,,,,
7979,0.554874533,1,0,0,,,,
7980,0.85296784,1,1,1,,,,
7981,0.374211829,0,0,1,,,,
7982,0.636882289,1,1,1,,,,
7983,0.59308788,1,0,0,,,,
7984,0.431900515,0,1,0,,,,
7985,0.477569737,0,1,0,,,,
7986,0.304288428,0,0,1,,,,
7987,0.807607006,1,1,1,,,,
7988,0.275442538,0,0,1,,,,
7989,0.443886872,0,0,1,,,,
7990,0.334540397,0,1,0,,,,
7991,0.521357487,1,0,0,,,,
7992,0.606889174,1,0,0,,,,
7993,0.442637493,0,0,1,,,,
7994,0.289444184,0,0,1,,,,
7995,0.293506937,0,0,1,,,,
7996,0.494559848,0,1,0,,,,
7997,0.538258666,1,0,0,,,,
7998,0.471522781,0,1,0,,,,
7999,0.685948834,1,0,0,,,,
8000,0.529245957,1,1,1,,,,
8001,0.87225115,1,1,1,,,,
8002,0.277337545,0,0,1,,,,
8003,0.43039797,0,0,1,,,,
8004,0.205049296,0,1,0,,,,
8005,0.783458776,1,1,1,,,,
8006,0.632842152,1,1,1,,,,
8007,0.279032323,0,1,0,,,,
8008,0.252053233,0,0,1,,,,
8009,0.320847479,0,0,1,,,,
8010,0.77017544,1,1,1,,,,
8011,0.228215198,0,1,0,,,,
8012,0.495144504,0,0,1,,,,
8013,0.454583998,0,0,1,,,,
8014,0.34516344,0,1,0,,,,
8015,0.333243473,0,0,1,,,,
8016,0.764509331,1,0,0,,,,
8017,0.708943251,1,1,1,,,,
8018,0.375881285,0,1,0,,,,
8019,0.524456793,1,1,1,,,,
8020,0.452884564,0,0,1,,,,
8021,0.635172108,1,1,1,,,,
8022,0.757442525,1,1,1,,,,
8023,0.236327494,0,0,1,,,,
8024,0.35870463,0,0,1,,,,
8025,0.299421427,0,0,1,,,,
8026,0.602146039,1,1,1,,,,
8027,0.415339359,0,0,1,,,,
8028,0.687135754,1,1,1,,,,
8029,0.324153046,0,0,1,,,,
8030,0.604838582,1,1,1,,,,
8031,0.442374671,0,1,0,,,,
8032,0.469098717,0,0,1,,,,
8033,0.469132224,0,0,1,,,,
8034,0.888312272,1,0,0,,,,
8035,0.455633708,0,1,0,,,,
8036,0.606809715,1,1,1,,,,
8037,0.442021855,0,0,1,,,,
8038,0.443120745,0,0,1,,,,
8039,0.510027424,1,1,1,,,,
8040,0.703454627,1,1,1,,,,
8041,0.636831293,1,1,1,,,,
8042,0.460326823,0,0,1,,,,
8043,0.432525079,0,0,1,,,,
8044,0.499201804,0,0,1,,,,
8045,0.614116219,1,1,1,,,,
8046,0.506270806,1,0,0,,,,
8047,0.5395998,1,0,0,,,,
8048,0.553802782,1,1,1,,,,
8049,0.459505888,0,1,0,,,,
8050,0.884512174,1,1,1,,,,
8051,0.798104143,1,1,1,,,,
8052,0.485890787,0,0,1,,,,
8053,0.336381848,0,0,1,,,,
8054,0.515996892,1,0,0,,,,
8055,0.467744847,0,1,0,,,,
8056,0.421938367,0,0,1,,,,
8057,0.612506397,1,0,0,,,,
8058,0.777489156,1,1,1,,,,
8059,0.353936868,0,1,0,,,,
8060,0.174966944,0,0,1,,,,
8061,0.80607339,1,1,1,,,,
8062,0.437977441,0,1,0,,,,
8063,0.522758268,1,0,0,,,,
8064,0.535014417,1,0,0,,,,
8065,0.510687385,1,1,1,,,,
8066,0.763399932,1,1,1,,,,
8067,0.149264896,0,0,1,,,,
8068,0.571720248,1,1,1,,,,
8069,0.368930344,0,0,1,,,,
8070,0.341386487,0,1,0,,,,
8071,0.364340625,0,0,1,,,,
8072,0.390091265,0,0,1,,,,
8073,0.201573654,0,1,0,,,,
8074,0.923126125,1,1,1,,,,
8075,0.724573088,1,1,1,,,,
8076,0.415477833,0,0,1,,,,
8077,0.559726415,1,1,1,,,,
8078,0.765216514,1,1,1,,,,
8079,0.847127613,1,1,1,,,,
8080,0.632718799,1,1,1,,,,
8081,0.635141045,1,0,0,,,,
8082,0.323722899,0,0,1,,,,
8083,0.401239069,0,1,0,,,,
8084,0.582440827,1,1,1,,,,
8085,0.371605444,0,1,0,,,,
8086,0.287537792,0,0,1,,,,
8087,0.250494019,0,0,1,,,,
8088,0.383331381,0,0,1,,,,
8089,0.377625214,0,0,1,,,,
8090,0.210817103,0,0,1,,,,
8091,0.298782359,0,0,1,,,,
8092,0.50177062,1,1,1,,,,
8093,0.673793157,1,1,1,,,,
8094,0.603454184,1,0,0,,,,
8095,0.347163403,0,0,1,,,,
8096,0.840472641,1,0,0,,,,
8097,0.263598821,0,0,1,,,,
8098,0.447277473,0,0,1,,,,
8099,0.785454985,1,1,1,,,,
8100,0.201958798,0,0,1,,,,
8101,0.490980993,0,1,0,,,,
8102,0.430260804,0,1,0,,,,
8103,0.471976285,0,0,1,,,,
8104,0.42134904,0,1,0,,,,
8105,0.36791615,0,0,1,,,,
8106,0.655626023,1,0,0,,,,
8107,0.375098953,0,0,1,,,,
8108,0.383782514,0,0,1,,,,
8109,0.527223445,1,0,0,,,,
8110,0.490665983,0,0,1,,,,
8111,0.57565035,1,0,0,,,,
8112,0.748863354,1,1,1,,,,
8113,0.590510965,1,1,1,,,,
8114,0.917470155,1,1,1,,,,
8115,0.260463095,0,0,1,,,,
8116,0.622205066,1,1,1,,,,
8117,0.49035308,0,1,0,,,,
8118,0.556028261,1,0,0,,,,
8119,0.422194951,0,1,0,,,,
8120,0.343002731,0,1,0,,,,
8121,0.325699693,0,0,1,,,,
8122,0.107957143,0,1,0,,,,
8123,0.400610956,0,1,0,,,,
8124,0.378307934,0,0,1,,,,
8125,0.206870038,0,0,1,,,,
8126,0.11506405,0,1,0,,,,
8127,0.422677966,0,0,1,,,,
8128,0.410367879,0,0,1,,,,
8129,0.327022141,0,0,1,,,,
8130,0.427708635,0,1,0,,,,
8131,0.267053969,0,0,1,,,,
8132,0.491534236,0,1,0,,,,
8133,0.506121567,1,1,1,,,,
8134,0.302567234,0,0,1,,,,
8135,0.37214566,0,0,1,,,,
8136,0.220655756,0,0,1,,,,
8137,0.589784877,1,1,1,,,,
8138,0.439947946,0,1,0,,,,
8139,0.873590581,1,1,1,,,,
8140,0.527728687,1,0,0,,,,
8141,0.479284122,0,0,1,,,,
8142,0.435267997,0,1,0,,,,
8143,0.3854479,0,0,1,,,,
8144,0.419416095,0,0,1,,,,
8145,0.343240728,0,0,1,,,,
8146,0.502948501,1,1,1,,,,
8147,0.310476981,0,0,1,,,,
8148,0.431608388,0,1,0,,,,
8149,0.683826926,1,1,1,,,,
8150,0.322894045,0,0,1,,,,
8151,0.331945152,0,1,0,,,,
8152,0.372390787,0,1,0,,,,
8153,0.661166117,1,1,1,,,,
8154,0.366219513,0,1,0,,,,
