,model_2.output2.net.result,prediction,,,,,,,model_2.output2.net.result,prediction
28990,0.517105054,1,,,,,,28990,0.456844035,0
28991,0.419641749,0,,,,,,28991,0.525156203,1
28992,0.48764337,0,,,,,,28992,0.457771551,0
28993,0.339375717,0,,,,,,28993,0.269471884,0
28994,0.209700283,0,,,,,,28994,0.48191047,0
28995,0.488601706,0,,,,,,28995,0.480039381,0
28996,0.342913578,0,,,,,,28996,0.596223347,1
28997,0.750999602,1,,,,,,28997,0.471695557,0
28998,0.697836036,1,,,,,,28998,0.529277853,1
28999,0.33713619,0,,,,,,28999,0.471975616,0
29000,0.552800312,1,,,,,,29000,0.50941064,1
29001,0.479846779,0,,,,,,29001,0.504823908,1
29002,0.418625371,0,,,,,,29002,0.603834652,1
29003,0.786795223,1,,,,,,29003,0.598102209,1
29004,0.395800815,0,,,,,,29004,0.378429733,0
29005,0.381774483,0,,,,,,29005,0.412552427,0
29006,0.480820221,0,,,,,,29006,0.484754517,0
29007,0.439203465,0,,,,,,29007,0.493736525,0
29008,0.371017809,0,,,,,,29008,0.462666169,0
29009,0.296578304,0,,,,,,29009,0.467086905,0
29010,0.458651881,0,,,,,,29010,0.580571876,1
29011,0.416625839,0,,,,,,29011,0.395033233,0
29012,0.640263753,1,,,,,,29012,0.58010739,1
29013,0.442206657,0,,,,,,29013,0.480178841,0
29014,0.518524314,1,,,,,,29014,0.516493365,1
29015,0.525099792,1,,,,,,29015,0.487900891,0
29016,0.586535914,1,,,,,,29016,0.497253242,0
29017,0.723014399,1,,,,,,29017,0.493736525,0
29018,0.837069416,1,,,,,,29018,0.543987812,1
29019,0.391472044,0,,,,,,29019,0.404665535,0
29020,0.73522488,1,,,,,,29020,0.596223347,1
29021,0.894708114,1,,,,,,29021,0.466349292,0
29022,0.657323114,1,,,,,,29022,0.479425606,0
29023,0.729884524,1,,,,,,29023,0.596223347,1
29024,0.862260251,1,,,,,,29024,0.596223347,1
29025,0.651135957,1,,,,,,29025,0.541563519,1
29026,0.751923316,1,,,,,,29026,0.440730634,0
29027,0.702913344,1,,,,,,29027,0.598710147,1
29028,0.604891411,1,,,,,,29028,0.497253242,0
29029,0.484182293,0,,,,,,29029,0.596223347,1
29030,0.371074228,0,,,,,,29030,0.480481206,0
29031,0.837634748,1,,,,,,29031,0.4645784,0
29032,0.320082363,0,,,,,,29032,0.75473677,1
29033,0.477045883,0,,,,,,29033,0.369943067,0
29034,0.811311664,1,,,,,,29034,0.328959193,0
29035,0.559793904,1,,,,,,29035,0.596223347,1
29036,0.527405143,1,,,,,,29036,0.347022068,0
29037,0.555375257,1,,,,,,29037,0.451358019,0
29038,0.564433532,1,,,,,,29038,0.543749007,1
29039,0.657183595,1,,,,,,29039,0.49062971,0
29040,0.449612505,0,,,,,,29040,0.596223347,1
29041,0.872530351,1,,,,,,29041,0.533942355,1
29042,0.639182214,1,,,,,,29042,0.605368642,1
29043,0.335703361,0,,,,,,29043,0.375548513,0
29044,0.817573306,1,,,,,,29044,0.492030765,0
29045,0.392744966,0,,,,,,29045,0.482519614,0
29046,0.830665417,1,,,,,,29046,0.498810852,0
29047,0.675148667,1,,,,,,29047,0.458428873,0
29048,0.487116364,0,,,,,,29048,0.477583385,0
29049,0.580703867,1,,,,,,29049,0.596223347,1
29050,0.884471591,1,,,,,,29050,0.497253242,0
29051,0.555603404,1,,,,,,29051,0.485782544,0
29052,0.332645757,0,,,,,,29052,0.479035416,0
29053,0.894193164,1,,,,,,29053,0.580685856,1
29054,0.40420884,0,,,,,,29054,0.423891319,0
29055,0.06208969,0,,,,,,29055,0.384392549,0
29056,0.34015317,0,,,,,,29056,0.4741124,0
29057,0.420128139,0,,,,,,29057,0.4193258,0
29058,0.750310292,1,,,,,,29058,0.414980416,0
29059,0.423841152,0,,,,,,29059,0.583261708,1
29060,0.861313801,1,,,,,,29060,0.596223347,1
29061,0.318912952,0,,,,,,29061,0.596223347,1
29062,0.542350092,1,,,,,,29062,0.522362165,1
29063,0.665893169,1,,,,,,29063,0.493736525,0
29064,0.200549603,0,,,,,,29064,0.516713162,1
29065,0.467603807,0,,,,,,29065,0.490285855,0
29066,0.255538877,0,,,,,,29066,0.533255164,1
29067,0.42368904,0,,,,,,29067,0.407731167,0
29068,0.708995955,1,,,,,,29068,0.472723127,0
29069,0.669467879,1,,,,,,29069,0.493736525,0
29070,0.651143189,1,,,,,,29070,0.596223347,1
29071,0.453824822,0,,,,,,29071,0.461008179,0
29072,0.695386105,1,,,,,,29072,0.596223347,1
29073,0.303414337,0,,,,,,29073,0.467086905,0
29074,0.40931635,0,,,,,,29074,0.497253242,0
29075,0.517002091,1,,,,,,29075,0.485063447,0
29076,0.261965701,0,,,,,,29076,0.570266297,1
29077,0.589327107,1,,,,,,29077,0.564015794,1
29078,0.774397314,1,,,,,,29078,0.487900891,0
29079,0.728524023,1,,,,,,29079,0.357743949,0
29080,0.284395651,0,,,,,,29080,0.407936794,0
29081,0.235074981,0,,,,,,29081,0.526129438,1
29082,0.351069085,0,,,,,,29082,0.499191403,0
29083,0.653404082,1,,,,,,29083,0.376730282,0
29084,0.590272091,1,,,,,,29084,0.596223347,1
29085,0.298893631,0,,,,,,29085,0.339464954,0
29086,0.585212173,1,,,,,,29086,0.561607624,1
29087,0.576737358,1,,,,,,29087,0.515852216,1
29088,0.469178739,0,,,,,,29088,0.536970664,1
29089,0.904968717,1,,,,,,29089,0.497253242,0
29090,0.371350726,0,,,,,,29090,0.476722895,0
29091,0.450378711,0,,,,,,29091,0.507466118,1
29092,0.799877681,1,,,,,,29092,0.568416993,1
29093,0.478843015,0,,,,,,29093,0.453071003,0
29094,0.330896394,0,,,,,,29094,0.622673402,1
29095,0.695920906,1,,,,,,29095,0.475424196,0
29096,0.792173733,1,,,,,,29096,0.596223347,1
29097,0.361928974,0,,,,,,29097,0.471006033,0
29098,0.373515169,0,,,,,,29098,0.53225229,1
29099,0.250312015,0,,,,,,29099,0.551447815,1
29100,0.570115915,1,,,,,,29100,0.596223347,1
29101,0.376326042,0,,,,,,29101,0.284413176,0
29102,0.929251421,1,,,,,,29102,0.478058847,0
29103,0.872781642,1,,,,,,29103,0.467086905,0
29104,0.428027496,0,,,,,,29104,0.317752371,0
29105,0.487049471,0,,,,,,29105,0.497343967,0
29106,0.436320721,0,,,,,,29106,0.334382754,0
29107,0.21986657,0,,,,,,29107,0.323436495,0
29108,0.304168498,0,,,,,,29108,0.389756148,0
29109,0.804822593,1,,,,,,29109,0.497253242,0
29110,0.462638453,0,,,,,,29110,0.389079384,0
29111,0.801608655,1,,,,,,29111,0.441949723,0
29112,0.539675824,1,,,,,,29112,0.551276642,1
29113,0.202087927,0,,,,,,29113,0.596223347,1
29114,0.433632963,0,,,,,,29114,0.487900891,0
29115,0.685180645,1,,,,,,29115,0.484909641,0
29116,0.312990334,0,,,,,,29116,0.596223347,1
29117,0.678077275,1,,,,,,29117,0.398738885,0
29118,0.366803943,0,,,,,,29118,0.596223347,1
29119,0.435517357,0,,,,,,29119,0.532324715,1
29120,0.272519367,0,,,,,,29120,0.538774035,1
29121,0.353441608,0,,,,,,29121,0.46610122,0
29122,0.252404037,0,,,,,,29122,0.441328924,0
29123,0.522111003,1,,,,,,29123,0.562238791,1
29124,0.359642363,0,,,,,,29124,0.467735387,0
29125,0.956479761,1,,,,,,29125,0.497253242,0
29126,0.51972365,1,,,,,,29126,0.487123272,0
29127,0.355672054,0,,,,,,29127,0.448044756,0
29128,0.326768966,0,,,,,,29128,0.406670917,0
29129,0.265803991,0,,,,,,29129,0.511082768,1
29130,0.665050425,1,,,,,,29130,0.548611287,1
29131,0.137966855,0,,,,,,29131,0.596223347,1
29132,0.667103356,1,,,,,,29132,0.550360628,1
29133,0.467514814,0,,,,,,29133,0.596223347,1
29134,0.375525703,0,,,,,,29134,0.410837953,0
29135,0.411000196,0,,,,,,29135,0.455023869,0
29136,0.31084519,0,,,,,,29136,0.517676518,1
29137,0.611619758,1,,,,,,29137,0.596223347,1
29138,0.386897064,0,,,,,,29138,0.50087024,1
29139,0.315916568,0,,,,,,29139,0.596223347,1
29140,0.353296257,0,,,,,,29140,0.514660603,1
29141,0.396465,0,,,,,,29141,0.675604104,1
29142,0.762108682,1,,,,,,29142,0.468325352,0
29143,0.759282873,1,,,,,,29143,0.596223347,1
29144,0.172440539,0,,,,,,29144,0.544051877,1
29145,0.811509515,1,,,,,,29145,0.520481026,1
29146,0.336289437,0,,,,,,29146,0.496635291,0
29147,0.198045373,0,,,,,,29147,0.460368413,0
29148,0.445135471,0,,,,,,29148,0.596223347,1
29149,0.319562112,0,,,,,,29149,0.418077324,0
29150,0.849366151,1,,,,,,29150,0.561541098,1
29151,0.381428768,0,,,,,,29151,0.693182985,1
29152,0.464162945,0,,,,,,29152,0.349506543,0
29153,0.464291696,0,,,,,,29153,0.393438681,0
29154,0.253406906,0,,,,,,29154,0.323182645,0
29155,0.837560052,1,,,,,,29155,0.604942097,1
29156,0.367897585,0,,,,,,29156,0.497253242,0
29157,0.185083994,0,,,,,,29157,0.348115517,0
29158,0.492851151,0,,,,,,29158,0.268008352,0
29159,0.446569051,0,,,,,,29159,0.596223347,1
29160,0.481620531,0,,,,,,29160,0.497743288,0
29161,0.488878301,0,,,,,,29161,0.393556693,0
29162,0.460439739,0,,,,,,29162,0.479376442,0
29163,0.931738513,1,,,,,,29163,0.542672481,1
29164,0.479138496,0,,,,,,29164,0.525156203,1
29165,0.587602785,1,,,,,,29165,0.430714983,0
29166,0.715426643,1,,,,,,29166,0.483734357,0
29167,0.51124295,1,,,,,,29167,0.507644622,1
29168,0.583959804,1,,,,,,29168,0.596223347,1
29169,0.389536286,0,,,,,,29169,0.493736525,0
29170,0.776624955,1,,,,,,29170,0.443142043,0
29171,0.495177551,0,,,,,,29171,0.528663214,1
29172,0.389586211,0,,,,,,29172,0.496042435,0
29173,0.371291743,0,,,,,,29173,0.340331513,0
29174,0.255690404,0,,,,,,29174,0.596223347,1
29175,0.296053326,0,,,,,,29175,0.519711348,1
29176,0.620737612,1,,,,,,29176,0.596223347,1
29177,0.452542191,0,,,,,,29177,0.487900891,0
29178,0.868199495,1,,,,,,29178,0.543325358,1
29179,0.508001017,1,,,,,,29179,0.308513131,0
29180,0.394719198,0,,,,,,29180,0.4741124,0
29181,0.244523802,0,,,,,,29181,0.49607359,0
29182,0.492189524,0,,,,,,29182,0.471169406,0
29183,0.791905947,1,,,,,,29183,0.596223347,1
29184,0.293028651,0,,,,,,29184,0.487900891,0
29185,0.460192182,0,,,,,,29185,0.480324103,0
29186,0.590606924,1,,,,,,29186,0.469640702,0
29187,0.4233837,0,,,,,,29187,0.539116979,1
29188,0.680656261,1,,,,,,29188,0.497253242,0
29189,0.428590623,0,,,,,,29189,0.46716059,0
29190,0.226723373,0,,,,,,29190,0.49860649,0
29191,0.357056546,0,,,,,,29191,0.497253242,0
29192,0.339321956,0,,,,,,29192,0.358644163,0
29193,0.674722534,1,,,,,,29193,0.424790434,0
29194,0.207155501,0,,,,,,29194,0.467086905,0
29195,0.394890426,0,,,,,,29195,0.563836986,1
29196,0.52869803,1,,,,,,29196,0.518842187,1
29197,0.767652953,1,,,,,,29197,0.323796916,0
29198,0.542482475,1,,,,,,29198,0.475160943,0
29199,0.814489294,1,,,,,,29199,0.596223347,1
29200,0.395176156,0,,,,,,29200,0.497253242,0
29201,0.838763057,1,,,,,,29201,0.528163911,1
29202,0.335765685,0,,,,,,29202,0.468843857,0
29203,0.325206209,0,,,,,,29203,0.541182651,1
29204,0.412769843,0,,,,,,29204,0.575964598,1
29205,0.573213738,1,,,,,,29205,0.467086905,0
29206,0.507793946,1,,,,,,29206,0.62686615,1
29207,0.585351253,1,,,,,,29207,0.508928749,1
29208,0.728549176,1,,,,,,29208,0.596223347,1
29209,0.302348547,0,,,,,,29209,0.596223347,1
29210,0.673839339,1,,,,,,29210,0.596223347,1
29211,0.889989172,1,,,,,,29211,0.596223347,1
29212,0.45041533,0,,,,,,29212,0.596223347,1
29213,0.247386233,0,,,,,,29213,0.50554899,1
29214,0.580100215,1,,,,,,29214,0.467086905,0
29215,0.355287316,0,,,,,,29215,0.470738422,0
29216,0.362917727,0,,,,,,29216,0.487900891,0
29217,0.298148448,0,,,,,,29217,0.32678538,0
29218,0.567907518,1,,,,,,29218,0.519448885,1
29219,0.307918317,0,,,,,,29219,0.45935922,0
29220,0.427306803,0,,,,,,29220,0.596223347,1
29221,0.471451407,0,,,,,,29221,0.497253242,0
29222,0.551806375,1,,,,,,29222,0.635773281,1
29223,0.95461621,1,,,,,,29223,0.497253242,0
29224,0.68783002,1,,,,,,29224,0.405203687,0
29225,0.234029456,0,,,,,,29225,0.329387842,0
29226,0.30692432,0,,,,,,29226,0.495741707,0
29227,0.661113712,1,,,,,,29227,0.467086905,0
29228,0.600968177,1,,,,,,29228,0.596223347,1
29229,0.872654301,1,,,,,,29229,0.559201255,1
29230,0.143107085,0,,,,,,29230,0.496268723,0
29231,0.300823349,0,,,,,,29231,0.41659321,0
29232,0.558017847,1,,,,,,29232,0.547549536,1
29233,0.517395512,1,,,,,,29233,0.422412851,0
29234,0.845664089,1,,,,,,29234,0.349728182,0
29235,0.440950977,0,,,,,,29235,0.372377957,0
29236,0.564342226,1,,,,,,29236,0.325539632,0
29237,0.251856018,0,,,,,,29237,0.536634401,1
29238,0.593623064,1,,,,,,29238,0.497253242,0
29239,0.37768274,0,,,,,,29239,0.474106395,0
29240,0.798451024,1,,,,,,29240,0.600368565,1
29241,0.738354316,1,,,,,,29241,0.448586107,0
29242,0.912657046,1,,,,,,29242,0.46783314,0
29243,0.848355947,1,,,,,,29243,0.618730118,1
29244,0.602413706,1,,,,,,29244,0.606561088,1
29245,0.53423653,1,,,,,,29245,0.304379788,0
29246,0.213800327,0,,,,,,29246,0.555271754,1
29247,0.572802851,1,,,,,,29247,0.585968434,1
29248,0.330950282,0,,,,,,29248,0.497253242,0
29249,0.446478288,0,,,,,,29249,0.572791872,1
29250,0.638100165,1,,,,,,29250,0.596223347,1
29251,0.50506649,1,,,,,,29251,0.471945709,0
29252,0.486371307,0,,,,,,29252,0.428891281,0
29253,0.590466462,1,,,,,,29253,0.475415261,0
29254,0.376471171,0,,,,,,29254,0.537702315,1
29255,0.414710409,0,,,,,,29255,0.435063216,0
29256,0.798359949,1,,,,,,29256,0.596223347,1
29257,0.909229285,1,,,,,,29257,0.551159953,1
29258,0.433618824,0,,,,,,29258,0.414348779,0
29259,0.354332758,0,,,,,,29259,0.478518433,0
29260,0.224189687,0,,,,,,29260,0.455171924,0
29261,0.326330938,0,,,,,,29261,0.428129939,0
29262,0.648747266,1,,,,,,29262,0.497253242,0
29263,0.474615905,0,,,,,,29263,0.574937273,1
29264,0.473248095,0,,,,,,29264,0.463882267,0
29265,0.767139142,1,,,,,,29265,0.596223347,1
29266,0.35059942,0,,,,,,29266,0.493736525,0
29267,0.260344503,0,,,,,,29267,0.480340535,0
29268,0.302755288,0,,,,,,29268,0.459497487,0
29269,0.348564438,0,,,,,,29269,0.393528597,0
29270,0.820132207,1,,,,,,29270,0.488659009,0
29271,0.247172101,0,,,,,,29271,0.531408708,1
29272,0.69669432,1,,,,,,29272,0.513524844,1
29273,0.66328601,1,,,,,,29273,0.475045673,0
29274,0.440959512,0,,,,,,29274,0.487900891,0
29275,0.332395273,0,,,,,,29275,0.390466595,0
29276,0.717063704,1,,,,,,29276,0.4911023,0
29277,0.476784821,0,,,,,,29277,0.467737698,0
29278,0.202579601,0,,,,,,29278,0.420849162,0
29279,0.460174183,0,,,,,,29279,0.563464874,1
29280,0.46872709,0,,,,,,29280,0.596223347,1
29281,0.50394918,1,,,,,,29281,0.557582497,1
29282,0.370086557,0,,,,,,29282,0.577366756,1
29283,0.441437883,0,,,,,,29283,0.498670766,0
29284,0.75576318,1,,,,,,29284,0.45053187,0
29285,0.367508803,0,,,,,,29285,0.352965015,0
29286,0.297638827,0,,,,,,29286,0.51635421,1
29287,0.38136939,0,,,,,,29287,0.566388238,1
29288,0.369930555,0,,,,,,29288,0.606454424,1
29289,0.57404785,1,,,,,,29289,0.596223347,1
29290,0.904507647,1,,,,,,29290,0.596223347,1
29291,0.75027503,1,,,,,,29291,0.645595734,1
29292,0.190712457,0,,,,,,29292,0.404669717,0
29293,0.4960056,0,,,,,,29293,0.486852,0
29294,0.379619131,0,,,,,,29294,0.39867927,0
29295,0.843421559,1,,,,,,29295,0.596223347,1
29296,0.977318417,1,,,,,,29296,0.478649054,0
29297,0.416251104,0,,,,,,29297,0.272322148,0
29298,0.253900414,0,,,,,,29298,0.530260842,1
29299,0.219366324,0,,,,,,29299,0.27893824,0
29300,0.341638496,0,,,,,,29300,0.559855334,1
29301,0.497189424,0,,,,,,29301,0.460359208,0
29302,0.2452945,0,,,,,,29302,0.250207091,0
29303,0.649556694,1,,,,,,29303,0.691391795,1
29304,0.574982859,1,,,,,,29304,0.465966359,0
29305,0.416513591,0,,,,,,29305,0.364453386,0
29306,0.283576091,0,,,,,,29306,0.497253242,0
29307,0.364926241,0,,,,,,29307,0.275663832,0
29308,0.236719216,0,,,,,,29308,0.50200834,1
29309,0.539551855,1,,,,,,29309,0.566661338,1
29310,0.622739427,1,,,,,,29310,0.453602205,0
29311,0.388310932,0,,,,,,29311,0.483132113,0
29312,0.881185085,1,,,,,,29312,0.539777898,1
29313,0.223760712,0,,,,,,29313,0.525156203,1
29314,0.246040545,0,,,,,,29314,0.47783736,0
29315,0.519727107,1,,,,,,29315,0.391801836,0
29316,0.414571299,0,,,,,,29316,0.351062694,0
29317,0.496554397,0,,,,,,29317,0.557110475,1
29318,0.85220779,1,,,,,,29318,0.549456676,1
29319,0.674452926,1,,,,,,29319,0.497253242,0
29320,0.450241859,0,,,,,,29320,0.381017433,0
29321,0.774797793,1,,,,,,29321,0.596223347,1
29322,0.314200824,0,,,,,,29322,0.493736525,0
29323,0.736112975,1,,,,,,29323,0.596223347,1
29324,0.556404376,1,,,,,,29324,0.542848312,1
29325,0.144506288,0,,,,,,29325,0.492030765,0
29326,0.484935387,0,,,,,,29326,0.539385116,1
29327,0.611517646,1,,,,,,29327,0.580741506,1
29328,0.50780009,1,,,,,,29328,0.431449351,0
29329,0.893755242,1,,,,,,29329,0.596223347,1
29330,0.739812735,1,,,,,,29330,0.547549536,1
29331,0.174472837,0,,,,,,29331,0.397564558,0
29332,0.751699762,1,,,,,,29332,0.547969504,1
29333,0.374345191,0,,,,,,29333,0.495863662,0
29334,0.449883324,0,,,,,,29334,0.596223347,1
29335,0.52606754,1,,,,,,29335,0.447968058,0
29336,0.272033419,0,,,,,,29336,0.473113619,0
29337,0.756595648,1,,,,,,29337,0.543372195,1
29338,0.810831022,1,,,,,,29338,0.493736525,0
29339,0.298693927,0,,,,,,29339,0.47330297,0
29340,0.401233146,0,,,,,,29340,0.549582375,1
29341,0.591026027,1,,,,,,29341,0.499188144,0
29342,0.945091277,1,,,,,,29342,0.596223347,1
29343,0.836635134,1,,,,,,29343,0.603021374,1
29344,0.940691589,1,,,,,,29344,0.305452247,0
29345,0.415357381,0,,,,,,29345,0.432270789,0
29346,0.259859439,0,,,,,,29346,0.421574627,0
29347,0.415296105,0,,,,,,29347,0.467086905,0
29348,0.648947307,1,,,,,,29348,0.596223347,1
29349,0.433003078,0,,,,,,29349,0.608956854,1
29350,0.553279368,1,,,,,,29350,0.486478553,0
29351,0.322827705,0,,,,,,29351,0.471975616,0
29352,0.695563548,1,,,,,,29352,0.554154911,1
29353,0.44495391,0,,,,,,29353,0.517072476,1
29354,0.347412478,0,,,,,,29354,0.307659168,0
29355,0.333637161,0,,,,,,29355,0.426541819,0
29356,0.40997119,0,,,,,,29356,0.384723432,0
29357,0.391072389,0,,,,,,29357,0.276884827,0
29358,0.603202493,1,,,,,,29358,0.526346229,1
29359,0.676814697,1,,,,,,29359,0.557883061,1
29360,0.540068536,1,,,,,,29360,0.467086905,0
29361,0.253454486,0,,,,,,29361,0.596223347,1
29362,0.421631236,0,,,,,,29362,0.467086905,0
29363,0.534022738,1,,,,,,29363,0.507168817,1
29364,0.214946129,0,,,,,,29364,0.41829534,0
29365,0.359440115,0,,,,,,29365,0.456905987,0
29366,0.598118493,1,,,,,,29366,0.847385829,1
29367,0.753614005,1,,,,,,29367,0.45305671,0
29368,0.680579808,1,,,,,,29368,0.484365288,0
29369,0.407608849,0,,,,,,29369,0.433256058,0
29370,0.6540864,1,,,,,,29370,0.506965787,1
29371,0.769072361,1,,,,,,29371,0.596223347,1
29372,0.708754993,1,,,,,,29372,0.560272549,1
29373,0.311369696,0,,,,,,29373,0.479750791,0
29374,0.621339756,1,,,,,,29374,0.504633007,1
29375,0.79376239,1,,,,,,29375,0.514353292,1
29376,0.314307004,0,,,,,,29376,0.507050955,1
29377,0.561422742,1,,,,,,29377,0.467086905,0
29378,0.681342996,1,,,,,,29378,0.489825398,0
29379,0.302860664,0,,,,,,29379,0.475469077,0
29380,0.529702504,1,,,,,,29380,0.49599999,0
29381,0.301856655,0,,,,,,29381,0.472621047,0
29382,0.573013988,1,,,,,,29382,0.317972224,0
29383,0.82787572,1,,,,,,29383,0.538558141,1
29384,0.671319793,1,,,,,,29384,0.497253242,0
29385,0.278995563,0,,,,,,29385,0.424325896,0
29386,0.676415938,1,,,,,,29386,0.541238429,1
29387,0.541291394,1,,,,,,29387,0.550360628,1
29388,0.490535016,0,,,,,,29388,0.478518433,0
29389,0.522477828,1,,,,,,29389,0.579203703,1
29390,0.5155406,1,,,,,,29390,0.422209426,0
29391,0.567410111,1,,,,,,29391,0.328096493,0
29392,0.241177105,0,,,,,,29392,0.508667591,1
29393,0.332045839,0,,,,,,29393,0.497253242,0
29394,0.789077532,1,,,,,,29394,0.499708431,0
29395,0.239405933,0,,,,,,29395,0.47783736,0
29396,0.367488987,0,,,,,,29396,0.482221979,0
29397,0.481970608,0,,,,,,29397,0.408940549,0
29398,0.304878916,0,,,,,,29398,0.440806208,0
29399,0.529348937,1,,,,,,29399,0.471169406,0
29400,0.318143951,0,,,,,,29400,0.541365497,1
29401,0.427419592,0,,,,,,29401,0.465097233,0
29402,0.74840527,1,,,,,,29402,0.436336567,0
29403,0.426705001,0,,,,,,29403,0.488192769,0
29404,0.406187937,0,,,,,,29404,0.427982534,0
29405,0.411925386,0,,,,,,29405,0.558360486,1
29406,0.421890144,0,,,,,,29406,0.43495829,0
29407,0.754216906,1,,,,,,29407,0.596223347,1
29408,0.468697233,0,,,,,,29408,0.584912892,1
29409,0.472431651,0,,,,,,29409,0.497253242,0
29410,0.534016526,1,,,,,,29410,0.395438122,0
29411,0.472035716,0,,,,,,29411,0.441193878,0
29412,0.418992728,0,,,,,,29412,0.512814352,1
29413,0.850247703,1,,,,,,29413,0.408376178,0
29414,0.390773597,0,,,,,,29414,0.497253242,0
29415,0.63812312,1,,,,,,29415,0.539840658,1
29416,0.485639257,0,,,,,,29416,0.573357616,1
29417,0.551316701,1,,,,,,29417,0.528824948,1
29418,0.52231747,1,,,,,,29418,0.406732392,0
29419,0.454025127,0,,,,,,29419,0.596223347,1
29420,0.355243776,0,,,,,,29420,0.522986347,1
29421,0.511131253,1,,,,,,29421,0.566518307,1
29422,0.450224541,0,,,,,,29422,0.47677921,0
29423,0.467520183,0,,,,,,29423,0.2888953,0
29424,0.334723391,0,,,,,,29424,0.453399116,0
29425,0.201623997,0,,,,,,29425,0.397854539,0
29426,0.358262073,0,,,,,,29426,0.479525276,0
29427,0.325764106,0,,,,,,29427,0.455098408,0
29428,0.549780472,1,,,,,,29428,0.624414656,1
29429,0.847079835,1,,,,,,29429,0.530260842,1
29430,0.501126458,1,,,,,,29430,0.467002447,0
29431,0.499069281,0,,,,,,29431,0.460056816,0
29432,0.249421468,0,,,,,,29432,0.5046884,1
29433,0.645022142,1,,,,,,29433,0.436150817,0
29434,0.819391638,1,,,,,,29434,0.528347422,1
29435,0.638616173,1,,,,,,29435,0.521099787,1
29436,0.709479834,1,,,,,,29436,0.616333431,1
29437,0.391149096,0,,,,,,29437,0.600896273,1
29438,0.283688582,0,,,,,,29438,0.492030765,0
29439,0.401190184,0,,,,,,29439,0.473428898,0
29440,0.861985719,1,,,,,,29440,0.596223347,1
29441,0.645526621,1,,,,,,29441,0.569389115,1
29442,0.488784427,0,,,,,,29442,0.467086905,0
29443,0.644222523,1,,,,,,29443,0.596223347,1
29444,0.608840189,1,,,,,,29444,0.538130477,1
29445,0.47978833,0,,,,,,29445,0.548213643,1
29446,0.470151679,0,,,,,,29446,0.573278825,1
29447,0.679867769,1,,,,,,29447,0.542672481,1
29448,0.33415715,0,,,,,,29448,0.596223347,1
29449,0.457798002,0,,,,,,29449,0.46821424,0
29450,0.807372377,1,,,,,,29450,0.426902619,0
29451,0.756703691,1,,,,,,29451,0.516225076,1
29452,0.176599633,0,,,,,,29452,0.531489299,1
29453,0.28887051,0,,,,,,29453,0.467086905,0
29454,0.811826245,1,,,,,,29454,0.587991575,1
29455,0.152402428,0,,,,,,29455,0.546608074,1
29456,0.274133106,0,,,,,,29456,0.468337753,0
29457,0.687094074,1,,,,,,29457,0.49989777,0
29458,0.402060141,0,,,,,,29458,0.467086905,0
29459,0.835854648,1,,,,,,29459,0.596223347,1
29460,0.891465385,1,,,,,,29460,0.467086905,0
29461,0.357059453,0,,,,,,29461,0.467963553,0
29462,0.411313655,0,,,,,,29462,0.471169406,0
29463,0.452875713,0,,,,,,29463,0.525156203,1
29464,0.379443283,0,,,,,,29464,0.596223347,1
29465,0.754771581,1,,,,,,29465,0.452631142,0
29466,0.280995137,0,,,,,,29466,0.403344031,0
29467,0.492906184,0,,,,,,29467,0.593413376,1
29468,0.611743618,1,,,,,,29468,0.464834213,0
29469,0.397208235,0,,,,,,29469,0.596223347,1
29470,0.418118041,0,,,,,,29470,0.561417955,1
29471,0.561657919,1,,,,,,29471,0.572937945,1
29472,0.503314439,1,,,,,,29472,0.451668434,0
29473,0.663371891,1,,,,,,29473,0.542428383,1
29474,0.800584091,1,,,,,,29474,0.596223347,1
29475,0.880011255,1,,,,,,29475,0.496872882,0
29476,0.220518514,0,,,,,,29476,0.454044368,0
